room,noise,Speaker,mic_id,mic_type,location,spk_angle,Gender,DataSet,Centroid,variance,skewness,kurtosis,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,roll_off_max,roll_off_min
1,none,5678,7,stu,beh,90,M,train-clean-100,1506.177686,1373.301531,1754.397909,2125.644295,-298.5613611,159.2865213,-35.74712474,28.83211707,-22.17619682,6.138164853,-4.253189178,0.299991775,-12.55792356,-3.963145053,0.971511187,-2.389825519,2363.529773,238.5523087
1,none,1246,7,stu,beh,90,F,train-clean-100,1628.132558,1439.328015,1810.859434,2164.478676,-314.8262106,119.1356777,-27.40797375,5.638699024,-19.73298961,-9.729378331,-22.32320888,-12.95068641,7.574663666,2.081934669,5.849178367,7.7454836,2589.336468,368.4206225
1,none,5635,7,stu,beh,90,M,train-clean-360,1553.400815,1435.397636,1814.686419,2177.727222,-302.5005258,150.6606021,-25.83877573,20.40346202,-23.63421855,8.439159345,-6.930341798,-8.124085582,-4.60969584,-2.864040087,-0.011641542,-4.735987485,2506.001391,227.675002
1,tele,83,1,stu,clo,90,F,train-clean-100,1766.950058,1430.438856,1756.636731,2071.355003,-307.5110651,124.3381527,-58.79375881,20.14781764,-29.3749022,0.338868046,-7.018716359,-15.96676629,-1.160012338,-3.780350692,-8.141879752,0.905817088,2772.026494,397.7885869
2,none,8118,1,stu,clo,90,F,train-clean-360,2328.353876,1726.423153,2011.426877,2278.043416,-306.5416028,104.1201592,-55.88221797,49.47388739,-39.6775431,15.92907089,-13.04436611,-3.150878152,-6.007615863,-2.012773827,-11.02894073,-7.175942183,3852.169869,408.3188985
2,none,7247,5,stu,far,90,M,train-clean-360,1715.705748,1432.595668,1806.515215,2151.737484,-308.0313011,141.8048737,-42.37922393,15.69759763,-37.52119757,21.67569181,-18.60161977,-18.9860267,0.751130086,-11.64917342,-10.20230472,-0.273321653,2583.528807,382.2675051
1,tele,3923,3,stu,mid,90,M,train-clean-360,1478.463,1387.11504,1792.917542,2185.230261,-303.0406072,150.3612264,-23.5723684,27.71789285,-19.28389727,-5.481950558,-13.56265493,0.299271666,-7.304439424,-8.391443948,-1.78198848,-1.837438567,2342.8157,252.6231876
2,musi,7517,5,stu,far,90,F,train-clean-100,1337.077168,1446.495067,1870.396904,2282.291782,-296.2757326,149.2596802,-34.14380255,42.08185296,-9.680932739,11.20211219,-5.448513927,10.31023501,-1.350490531,3.631677221,-2.565662109,0.489602156,2225.788996,149.0244058
2,babb,1112,7,stu,beh,90,M,train-clean-360,1244.933666,1274.396727,1690.402561,2094.623698,-325.0664399,146.1045501,-21.33643572,13.29318141,-6.399290102,-1.078402618,-14.07763135,-17.44844488,-11.55533009,-8.943343225,0.029452684,-8.427147748,1966.199898,238.6752717
2,tele,4064,1,stu,clo,90,F,train-clean-360,1472.73233,1271.975639,1667.624933,2061.519123,-302.0825642,152.486868,-46.99431499,-0.112918249,-7.204462476,0.259884824,-16.16433938,-1.433505645,-3.64620423,-0.935749227,-5.881961036,-14.0213132,2263.975265,303.9395552
1,musi,7981,3,stu,mid,90,M,train-clean-360,1116.884197,1346.45386,1808.482136,2249.083009,-333.5629437,158.9206796,-1.105164235,31.25714458,-14.32149563,-1.910344347,6.074935506,8.312365755,-10.67365714,-2.173097942,-4.433449205,-5.42250314,1823.605487,143.9168668
1,musi,3521,3,stu,mid,90,M,train-clean-360,1491.827386,1374.904905,1727.527696,2080.324317,-299.715486,153.0127367,-41.4427186,39.46327467,-23.3686095,-7.210844394,6.517762694,4.532577667,-14.01335101,4.573107527,-1.737617959,-4.475565937,2382.941162,216.3010254
2,babb,4057,5,stu,far,90,F,train-clean-360,1747.281961,1595.818385,1969.295166,2329.6749,-284.1513338,129.5202628,-42.25470677,34.27906024,-12.80280518,0.532674009,-14.63686194,2.057841663,-15.944523,2.599468921,-4.120941621,-12.10656111,2903.134945,284.5391128
2,none,4590,1,stu,clo,90,M,train-clean-360,1497.650343,1373.221682,1750.228938,2118.439499,-285.602713,153.4327328,-40.50841112,29.69672733,-13.76258255,8.440215422,-8.515199391,-9.814492705,-12.00989256,-7.906368022,-7.655803284,-4.095869149,2348.725118,260.4796527
2,babb,8152,7,stu,beh,90,M,train-clean-360,1541.293609,1365.174982,1713.182833,2061.813851,-282.5886353,160.2774657,-51.80818769,37.63992486,-17.43662589,12.86541586,-20.59275335,-16.90888305,-7.914393904,-1.35641276,-4.778309415,-9.339817285,2445.97886,237.724753
1,none,2060,5,stu,far,90,F,train-clean-360,1839.808006,1551.695356,1898.91844,2236.575333,-302.7915261,126.3655436,-40.44201346,25.1625618,-22.98304131,-9.111021003,-28.80641428,-4.599676647,-11.85360249,-1.115435312,3.681269126,-9.404521141,3018.163089,378.675849
2,none,4331,1,stu,clo,90,F,train-clean-360,1369.769152,1249.741394,1621.900746,1990.652839,-342.9223568,148.7503243,-27.57846873,-4.944028886,-28.06931047,-13.94262872,0.569850925,-14.92541401,-10.78948124,1.367714403,-7.511078625,-6.784886562,2198.640548,296.7287573
1,musi,652,5,stu,far,90,M,dev-clean,1937.613319,1525.711273,1860.389171,2175.953147,-234.8633925,130.9914066,-53.83372033,40.26838309,-33.29471487,15.35591501,-20.6000324,-10.71519258,-5.235795824,-6.587165872,-11.06572982,-9.496483509,3046.288524,366.6318108
1,tele,7868,3,stu,mid,90,F,train-clean-360,1427.773217,1441.162038,1850.515716,2236.898821,-352.0335182,130.3604653,0.303548326,29.27761055,-15.5942442,-16.38724877,-19.9808448,-6.568827421,-2.70675098,-8.207860902,-5.470427344,-3.989246217,2323.031151,228.7363672
1,musi,4859,5,stu,far,90,M,train-clean-100,2224.059055,1620.201795,1896.902079,2155.084146,-270.2387575,113.7369463,-65.32068247,64.17989374,-20.25813727,22.6046495,-19.09320399,-8.438132736,0.95243678,4.259882925,0.735315495,-1.870549483,3572.061833,341.8718349
1,tele,7850,1,stu,clo,90,F,dev-clean,1817.979639,1544.13013,1860.981347,2168.366686,-328.2111735,124.5931967,-42.23120696,30.03410791,-26.49318208,6.049076247,-7.090980037,-22.22154293,-7.767478515,5.645395747,2.332065415,-3.366892112,2989.647464,299.5823398
1,none,1383,5,stu,far,90,M,train-clean-360,1682.93272,1512.136255,1921.441613,2299.775554,-337.4035123,137.7282703,-42.1504151,20.80730925,-18.12357228,5.102831987,-15.8757084,0.995563692,-6.218753288,-4.538878066,-2.510193719,-5.956470763,2517.487567,285.9868659
1,none,6241,7,stu,beh,90,M,dev-clean,1624.910878,1460.298992,1855.035226,2225.545749,-288.2623875,148.519091,-49.55829047,27.00400937,-38.91454018,8.278541963,-17.57188129,-3.176279774,-11.82089848,-7.339653903,-1.913607657,-0.686403705,2489.791992,321.7368164
2,tele,7981,5,stu,far,90,M,train-clean-360,1093.691351,1322.529783,1769.539525,2198.030561,-384.8628862,160.9191877,-17.87942192,41.46332643,-1.599550024,10.75013501,-6.359431396,-13.42267754,-8.795170319,-0.487493072,-6.507610551,-8.532559353,1778.043039,160.2277483
1,babb,4014,1,stu,clo,90,M,train-clean-100,1852.385522,1556.213138,1929.46464,2282.149498,-300.4526407,130.0371288,-42.19666148,40.08928543,-19.56161936,1.686916403,-25.31831016,-3.062523085,-14.07373393,0.457441975,-8.775918288,-12.88636144,2940.899667,334.4018221
2,musi,1160,7,stu,beh,90,M,train-clean-360,1528.631515,1495.227876,1849.971213,2200.477352,-324.2234925,149.6087826,-41.46572528,57.2034742,-17.71354088,9.220938015,-7.031661795,2.535135328,-1.383663933,9.505964435,0.673238858,-5.612447259,2593.375508,160.787574
1,none,1536,1,stu,clo,90,M,train-clean-360,1439.991232,1355.360683,1739.202011,2114.68004,-336.4793524,156.8908549,-23.22413236,28.06156158,-15.26574364,6.161479653,-10.85193339,-13.95441376,-8.904787408,-2.659781489,-5.649947142,-2.699891526,2311.246279,216.7865501
2,babb,1272,5,stu,far,90,M,dev-clean,2007.940456,1904.829086,2325.469403,2692.552889,-277.5825634,128.386539,-21.77048232,40.12791923,-24.54730168,22.28593414,-34.18834545,4.971406233,-17.80124687,2.632527412,-4.332323354,-2.773686763,3395.09011,218.7686435
2,musi,949,7,stu,beh,90,M,train-clean-360,1865.68275,1683.629333,2022.714334,2330.714336,-297.5849856,122.4601781,-18.4793447,60.63772018,-21.05562089,38.54422263,-5.147015196,-7.97892599,4.915853718,-5.288704568,5.069456438,-13.5520473,3140.977781,164.7162083
2,none,5456,1,stu,clo,90,M,train-clean-100,1559.283391,1569.568937,2003.768875,2387.648981,-284.2427512,137.5893559,-7.727436347,32.13978564,-41.61376653,18.57723397,-19.20508659,-12.51724439,-7.266574824,-17.34056942,-12.59549288,-1.992057567,2407.819409,289.5931658
1,tele,1259,3,stu,mid,90,F,train-clean-360,1929.950698,1674.196689,1999.61372,2309.696818,-282.7332849,117.7913988,-30.35957464,32.73197317,-42.19435528,-10.02195095,-14.85825503,5.724364606,-10.96923329,-5.988776844,8.441213562,-8.373136777,3302.018542,358.5493039
2,tele,1160,1,stu,clo,90,M,train-clean-360,1991.91937,1615.184563,1948.740672,2273.354103,-352.1234153,124.5210986,-56.46968228,49.62076407,-20.73120689,4.32786121,-14.16493081,-4.257454563,-13.21154431,6.612564426,-14.09828106,-3.208884522,3278.812512,318.4711803
1,tele,5126,7,stu,beh,90,M,train-clean-360,1454.855177,1382.803928,1795.44368,2188.790957,-302.9156203,161.9117479,-39.85769752,40.94568807,-27.5673521,6.337515716,-12.60624877,2.653514387,-9.057370915,6.840895708,-2.017558854,-8.590527908,2229.874131,217.4259712
1,tele,492,3,stu,mid,90,M,train-clean-360,2040.970552,1424.240073,1665.852515,1904.833382,-305.6277727,123.1748507,-71.46426646,59.93552955,-15.88930722,-14.96299561,0.427409509,-9.2131121,-1.363749045,-1.852897032,-8.098074496,2.958854381,3287.54612,357.0563412
2,musi,4160,7,stu,beh,90,F,train-clean-100,1333.191891,1377.706946,1736.984333,2089.065082,-296.5404927,139.8264184,-26.95253351,32.45629213,-16.87883319,-7.382465908,-9.037496759,-2.376240516,8.24104526,-0.555366871,6.100778837,1.063176176,2320.591995,188.8218142
1,tele,5400,7,stu,beh,90,F,train-clean-360,1236.617516,1252.237342,1676.28089,2094.544679,-383.8103197,157.1337673,-19.23676581,13.08287625,-5.490209853,-8.924334146,-20.50759286,-4.216407696,-5.147801231,-9.613826217,0.816267641,-5.55431587,1947.961709,211.8215022
2,babb,7247,3,stu,mid,90,M,train-clean-360,1390.98892,1209.535647,1586.687042,1968.87901,-297.4757881,157.8463578,-40.85611046,7.951357424,-11.61122073,-2.244877153,-13.79235362,-18.53904996,-12.03038577,-5.823636101,-8.288639316,-5.948348199,2117.017152,300.2062129
1,tele,3368,7,stu,beh,90,M,train-clean-360,1457.673926,1304.227026,1649.597952,2001.310407,-351.4546657,165.4300822,-56.25004258,30.71046149,-15.57460227,-2.445845481,-10.79612671,-9.803372848,-10.72323336,0.794324322,-0.055995168,-2.973184392,2346.214255,278.8427108
1,musi,296,5,stu,far,90,M,train-clean-360,1660.136958,1619.030867,1982.213952,2332.433844,-296.8042768,128.017504,-25.67391099,49.49881265,-6.895314839,11.03741644,-18.13552183,-2.537658704,-7.865062009,-6.845630027,-9.423732169,-14.56594192,2852.559245,203.6083984
2,babb,2149,1,stu,clo,90,M,train-clean-360,1645.470898,1404.567928,1792.489496,2168.450854,-314.3337848,144.6732319,-57.34556797,31.16670484,-9.625313177,18.4133777,-36.87218159,-10.48918967,-11.60320956,-14.92789762,-19.91958294,-12.50632318,2533.625474,322.4503273
2,none,7995,3,stu,mid,90,F,train-clean-360,1550.214036,1512.47733,1967.938917,2384.589412,-355.0125416,125.8069623,-17.5542307,11.09999959,-13.88991116,7.48783056,-8.414585163,0.053155229,-4.242338935,-5.496247548,-16.53554468,-10.57383877,2408.47817,268.0141787
1,musi,242,3,stu,mid,90,F,train-clean-360,1596.564558,1526.406221,1878.842199,2221.53357,-287.4139631,139.657471,-38.35716788,38.548827,-15.89132754,0.748098757,-21.56487947,-8.046201765,-0.265891541,15.04138038,1.924656831,-1.968765517,2738.152247,269.1486015
2,none,1536,5,stu,far,90,M,train-clean-360,1105.245188,1235.632242,1677.180986,2110.669099,-343.6852358,164.3589711,-9.997216929,10.97686922,-3.591897159,-3.300444057,-1.299755052,-8.410244958,-4.611651815,1.397747116,-1.990489177,6.329188406,1740.144107,152.3379677
1,babb,5154,7,stu,beh,90,F,train-clean-360,1684.393462,1447.468862,1798.340398,2141.024388,-365.8333077,136.9737705,-49.27388935,26.74317607,-23.71459924,-2.36372147,-9.035115159,-2.442055464,-2.642307427,-3.859279002,1.901413801,-9.191276694,2730.878269,336.854195
2,none,209,7,stu,beh,90,F,train-clean-360,2022.950688,1505.371573,1809.678363,2106.611756,-311.5782827,115.7673688,-52.79059085,27.33061874,-26.68250773,1.394877521,-7.211485678,-6.276942129,-0.59477092,3.424251253,-8.002931235,-8.969008896,3195.665861,381.1439916
1,musi,6848,7,stu,beh,90,M,train-clean-100,1614.04246,1519.079893,1927.80948,2306.74597,-308.5060363,135.2227328,-17.01642738,27.13035541,-24.11363844,5.059377084,-26.40577406,-15.03172883,-0.718450283,-7.614491534,-8.085336175,8.609770632,2576.270082,265.3838207
1,babb,5583,7,stu,beh,90,F,train-clean-360,2235.492109,1574.172534,1888.844002,2184.828254,-259.0982488,109.8388078,-59.50022272,31.32651167,-44.58332916,6.341675681,-17.61007247,-6.551518912,-8.334110805,-2.799366275,-8.459683578,-9.137151315,3441.620207,545.4354146
2,none,5157,5,stu,far,90,M,train-clean-360,2093.035761,1699.167926,2010.763616,2309.496421,-308.2812995,117.661659,-55.00204249,55.44835146,-21.96090858,6.370761868,-13.99200173,1.541004839,-8.630877405,5.744181432,-6.98794692,-2.538504242,3458.133561,279.4218876
1,tele,254,7,stu,beh,90,M,train-clean-100,1827.99814,1615.912994,1935.825184,2246.48433,-301.713495,121.9499503,-43.60565521,43.36362957,-21.07556559,10.83019883,-9.880371864,-13.57279268,-15.17196168,-5.831240823,-10.85425874,-12.42605641,3155.831909,265.3038025
1,none,7981,3,stu,mid,90,M,train-clean-360,1531.343073,1584.480935,1994.864293,2385.252495,-333.5455467,136.4637918,-13.83783711,30.41428042,-13.68838828,4.752599759,2.267431728,8.73252693,-16.82939489,-9.04613686,-8.942090439,-3.963439647,2605.900317,182.9656633
1,babb,7498,1,stu,clo,90,F,train-clean-360,2338.592351,1630.226559,1941.455073,2225.865127,-263.5735506,92.97394628,-65.16010544,31.3868441,-31.19289153,1.335063092,-33.57547478,-6.725897107,-0.232740822,2.381897446,-3.375242368,-8.478755712,3581.505131,568.1090018
1,musi,8118,7,stu,beh,90,F,train-clean-360,2175.206087,1637.210026,1946.18886,2236.88508,-297.4333389,108.9560361,-57.40274217,37.97174912,-36.78337491,2.530025025,-19.26761107,-0.449410686,-6.740813412,-9.549403,-7.405090972,-5.120563931,3469.81835,416.6290283
1,tele,4427,1,stu,clo,90,F,train-clean-360,1638.872418,1486.678654,1853.280003,2211.068026,-242.7658691,143.2184828,-40.92031866,42.96260866,-17.62478302,11.11295746,-21.21466894,-4.378643588,-2.851249709,-2.519913456,-9.935038245,-9.623214803,2690.931575,218.4104355
2,musi,636,3,stu,mid,90,F,train-clean-360,1236.766964,1239.548641,1646.270738,2041.709996,-324.5066495,151.1404122,-29.95370576,12.65678842,-14.10489302,-11.40992463,-14.14728719,-25.22591348,-8.870533757,-0.344159004,-9.988403295,-1.907884961,1919.586638,290.0421058
2,none,6241,1,stu,clo,90,M,dev-clean,1748.677806,1524.52523,1914.688969,2278.247027,-289.0964944,132.7391703,-48.54338957,26.97920048,-31.43635498,9.015890822,-18.43729585,-5.990551583,-14.63602367,-12.64272696,-10.68139041,-7.498779278,2680.54541,339.5786133
1,musi,5401,3,stu,mid,90,M,train-clean-360,1564.589046,1442.206644,1828.313001,2191.674646,-269.777415,138.5568506,-23.93228134,43.43839926,-32.15646992,-0.684058359,-5.4018291,-4.580913455,-15.08523417,-1.885089994,-0.053205248,-10.16315075,2486.147376,287.2604304
1,musi,1160,1,stu,clo,90,M,train-clean-360,1993.905382,1646.337296,1976.171073,2293.980744,-321.8451716,124.6809401,-50.45072459,65.05616592,-20.25344064,8.321406507,-19.70612067,3.465168703,-7.62163003,8.070660922,-6.434160188,-6.023184131,3288.382563,295.2673286
2,none,1536,7,stu,beh,90,M,train-clean-360,1066.941322,1187.488788,1601.884941,2011.837656,-337.3906599,176.2047724,-6.095122372,16.82069955,-11.37524001,8.663946425,3.968402633,-11.73808557,-2.087350884,2.772364766,0.912034706,0.132943678,1735.05128,140.2029701
2,tele,1961,5,stu,far,90,F,train-clean-360,1767.765478,1528.178305,1885.660218,2233.687236,-279.0834142,131.1956592,-56.20457236,34.58435173,-18.63776173,2.058225396,-13.62434622,-0.741002843,-3.319659172,2.958972025,-9.672830609,-7.003644232,2878.143858,309.3062378
2,babb,4014,7,stu,beh,90,M,train-clean-100,1405.479911,1366.264518,1758.541658,2144.105034,-301.292719,153.0754022,-28.1634984,27.49257198,-15.72955112,-1.993887621,-11.66309181,-7.622736779,-8.943280175,0.294440959,-6.911219805,-11.78099757,2247.68737,213.8452926
1,none,5456,7,stu,beh,90,M,train-clean-100,1400.634422,1453.111633,1903.721404,2302.231246,-268.3462751,152.5038478,-2.534731425,24.66366235,-45.78458265,12.96938983,-14.37675316,-11.29858989,-1.981270964,-12.55270505,-4.04012217,6.137578851,2077.291056,240.5277733
2,none,1392,5,stu,far,90,M,train-clean-360,1819.219439,1581.57764,1927.206803,2260.703264,-374.1958871,107.8033334,-31.26955586,27.12660561,1.852717301,-5.313601053,-11.85063678,-4.35869718,-5.909435278,-5.284269523,1.144475567,3.362301615,2977.579427,312.3271484
1,musi,949,1,stu,clo,90,M,train-clean-360,2310.438423,1677.992397,2000.448738,2292.408132,-300.2543581,107.5743207,-34.97809644,70.7756938,-24.7069084,40.3104375,-17.45500993,-7.267851888,0.130978735,-9.369148804,2.900615778,-15.26048156,3672.215429,538.60427
1,none,4331,7,stu,beh,90,F,train-clean-360,1186.916009,1123.401383,1533.07632,1933.783739,-318.790196,165.1477093,-24.46888211,-10.24003906,-29.92909287,-15.07350999,2.889134797,-12.24878155,-7.42606712,6.884112576,0.306806713,1.081614206,1744.64631,295.7084429
2,babb,3549,3,stu,mid,90,F,train-clean-360,1706.275353,1455.333064,1801.79889,2147.894092,-282.8353135,139.3912169,-56.57691595,30.77014368,-18.45730174,1.286363166,-19.58219928,-9.496617004,-2.771095064,0.547794705,-13.79539838,-7.524294588,2740.758145,320.6195635
2,tele,7850,7,stu,beh,90,F,dev-clean,1479.070744,1422.948038,1771.688096,2106.874569,-317.0775865,128.1039536,-23.20295288,13.31482235,-19.64122894,2.498473196,2.691154192,-23.14920621,-6.456203575,5.749607972,5.923314544,-4.911304464,2444.315792,242.8430101
1,babb,1112,1,stu,clo,90,M,train-clean-360,1643.288952,1483.441353,1873.306077,2242.374883,-333.0189147,130.6998567,-35.84071314,31.54185182,-12.79079009,4.369800366,-25.37618341,-11.33425934,-12.63315439,-8.98057508,0.529494158,-8.26848946,2555.725947,307.3942765
1,tele,4064,7,stu,beh,90,F,train-clean-360,1485.571656,1264.728234,1655.569989,2042.888418,-307.9265458,165.8045654,-63.77221958,6.802107783,-20.44512573,2.965265642,-25.09500609,-1.421114972,-4.265048504,-2.056834058,-0.979228934,-12.80649803,2256.985009,339.4693403
2,none,4116,3,stu,mid,90,F,train-clean-360,1974.076617,1599.406644,1911.406853,2211.367697,-306.0024261,119.6519856,-52.24726192,38.40145912,-38.09664778,-0.859178406,-20.21244658,-9.902996725,1.403590101,3.967850793,-4.972888459,-9.728057345,3219.489518,384.1114826
1,babb,8152,1,stu,clo,90,M,train-clean-360,1932.984252,1474.762225,1817.172943,2147.620817,-279.6005619,130.2589316,-55.74331704,42.14218765,-13.45045669,10.59410994,-29.27688221,-14.37913665,-9.799256126,-1.211142622,-7.692610653,-7.97359102,2949.551212,376.9064511
1,none,4590,7,stu,beh,90,M,train-clean-360,1345.856612,1279.054322,1668.50569,2049.799676,-273.1380658,171.2943122,-41.59049717,25.53401358,-21.64308667,5.57494583,-7.065205923,-8.678959296,-9.88825481,-4.177132135,-0.564073992,2.845415513,2086.180637,237.5535103
1,babb,1536,3,stu,mid,90,M,train-clean-360,1159.124094,1239.408102,1657.752294,2075.81131,-312.0886908,169.2298111,-23.07853358,19.49269026,-8.377063963,-5.557536554,-5.543198607,-6.65932992,-16.66176007,-4.537064965,1.469624903,-4.274689164,1871.247763,192.2164169
2,musi,196,5,stu,far,90,M,train-clean-100,1328.657006,1498.984078,1940.93857,2347.195491,-319.3394872,140.1979212,-6.303830731,41.21572715,-7.344921721,12.5848695,-16.94580445,-2.531398931,1.711283973,-6.126212496,-1.4301614,2.555739894,2153.477032,155.4653384
